x-axis,F1
Hertz,dBV
+619.2000E+00,-76.18608E+00
+619.6000E+00,-76.11696E+00
+620.0000E+00,-76.04784E+00
+620.4000E+00,-75.97872E+00
+620.8000E+00,-75.90960E+00
+621.2000E+00,-75.84048E+00
+621.6000E+00,-75.77136E+00
+622.0000E+00,-75.76266E+00
+622.4000E+00,-75.81181E+00
+622.8000E+00,-75.86096E+00
+623.2000E+00,-75.91011E+00
+623.6000E+00,-75.95927E+00
+624.0000E+00,-76.00842E+00
+624.4000E+00,-76.05757E+00
+624.8000E+00,-76.10672E+00
+625.2000E+00,-76.15587E+00
+625.6000E+00,-76.20503E+00
+626.0000E+00,-76.17388E+00
+626.4000E+00,-76.14060E+00
+626.8000E+00,-76.10732E+00
+627.2000E+00,-76.07404E+00
+627.6000E+00,-76.04076E+00
+628.0000E+00,-76.00748E+00
+628.4000E+00,-75.97420E+00
+628.8000E+00,-75.94092E+00
+629.2000E+00,-75.90764E+00
+629.6000E+00,-76.02003E+00
+630.0000E+00,-76.31981E+00
+630.4000E+00,-76.61958E+00
+630.8000E+00,-76.91936E+00
+631.2000E+00,-77.21914E+00
+631.6000E+00,-77.51891E+00
+632.0000E+00,-77.81869E+00
+632.4000E+00,-78.11846E+00
+632.8000E+00,-78.41824E+00
+633.2000E+00,-78.71802E+00
+633.6000E+00,-78.64682E+00
+634.0000E+00,-78.53469E+00
+634.4000E+00,-78.42256E+00
+634.8000E+00,-78.31043E+00
+635.2000E+00,-78.19830E+00
+635.6000E+00,-78.08618E+00
+636.0000E+00,-77.97405E+00
+636.4000E+00,-77.86192E+00
+636.8000E+00,-77.74979E+00
+637.2000E+00,-77.90232E+00
+637.6000E+00,-78.51749E+00
+638.0000E+00,-79.13266E+00
+638.4000E+00,-79.74783E+00
+638.8000E+00,-80.36299E+00
+639.2000E+00,-80.97816E+00
+639.6000E+00,-81.59333E+00
+640.0000E+00,-82.20850E+00
+640.4000E+00,-82.82367E+00
+640.8000E+00,-83.43883E+00
+641.2000E+00,-83.28620E+00
+641.6000E+00,-82.97311E+00
+642.0000E+00,-82.66002E+00
+642.4000E+00,-82.34693E+00
+642.8000E+00,-82.03384E+00
+643.2000E+00,-81.72076E+00
+643.6000E+00,-81.40767E+00
+644.0000E+00,-81.09458E+00
+644.4000E+00,-80.78149E+00
+644.8000E+00,-80.88978E+00
+645.2000E+00,-82.02770E+00
+645.6000E+00,-83.16562E+00
+646.0000E+00,-84.30354E+00
+646.4000E+00,-85.44146E+00
+646.8000E+00,-86.57938E+00
+647.2000E+00,-87.71730E+00
+647.6000E+00,-88.85522E+00
+648.0000E+00,-89.99314E+00
+648.4000E+00,-91.13106E+00
+648.8000E+00,-90.74420E+00
+649.2000E+00,-89.85895E+00
+649.6000E+00,-88.97370E+00
+650.0000E+00,-88.08846E+00
+650.4000E+00,-87.20321E+00
+650.8000E+00,-86.31796E+00
+651.2000E+00,-85.43271E+00
+651.6000E+00,-84.54746E+00
+652.0000E+00,-83.66222E+00
+652.4000E+00,-83.09338E+00
+652.8000E+00,-83.66682E+00
+653.2000E+00,-84.24026E+00
+653.6000E+00,-84.81370E+00
+654.0000E+00,-85.38714E+00
+654.4000E+00,-85.96058E+00
+654.8000E+00,-86.53402E+00
+655.2000E+00,-87.10746E+00
+655.6000E+00,-87.68090E+00
+656.0000E+00,-88.25434E+00
+656.4000E+00,-87.92686E+00
+656.8000E+00,-87.17576E+00
+657.2000E+00,-86.42465E+00
+657.6000E+00,-85.67355E+00
+658.0000E+00,-84.92245E+00
+658.4000E+00,-84.17134E+00
+658.8000E+00,-83.42024E+00
+659.2000E+00,-82.66913E+00
+659.6000E+00,-81.91803E+00
+660.0000E+00,-81.29555E+00
+660.4000E+00,-81.44122E+00
+660.8000E+00,-81.58688E+00
+661.2000E+00,-81.73254E+00
+661.6000E+00,-81.87821E+00
+662.0000E+00,-82.02387E+00
+662.4000E+00,-82.16954E+00
+662.8000E+00,-82.31520E+00
+663.2000E+00,-82.46086E+00
+663.6000E+00,-82.60653E+00
+664.0000E+00,-82.49251E+00
+664.4000E+00,-82.21014E+00
+664.8000E+00,-81.92777E+00
+665.2000E+00,-81.64540E+00
+665.6000E+00,-81.36304E+00
+666.0000E+00,-81.08067E+00
+666.4000E+00,-80.79830E+00
+666.8000E+00,-80.51593E+00
+667.2000E+00,-80.23356E+00
+667.6000E+00,-79.95086E+00
+668.0000E+00,-79.66362E+00
+668.4000E+00,-79.37639E+00
+668.8000E+00,-79.08916E+00
+669.2000E+00,-78.80193E+00
+669.6000E+00,-78.51470E+00
+670.0000E+00,-78.22746E+00
+670.4000E+00,-77.94023E+00
+670.8000E+00,-77.65300E+00
+671.2000E+00,-77.36577E+00
+671.6000E+00,-77.17572E+00
+672.0000E+00,-77.07076E+00
+672.4000E+00,-76.96580E+00
+672.8000E+00,-76.86084E+00
+673.2000E+00,-76.75588E+00
+673.6000E+00,-76.65092E+00
+674.0000E+00,-76.54596E+00
+674.4000E+00,-76.44100E+00
+674.8000E+00,-76.33604E+00
+675.2000E+00,-76.23108E+00
+675.6000E+00,-76.03046E+00
+676.0000E+00,-75.82950E+00
+676.4000E+00,-75.62854E+00
+676.8000E+00,-75.42758E+00
+677.2000E+00,-75.22662E+00
+677.6000E+00,-75.02566E+00
+678.0000E+00,-74.82470E+00
+678.4000E+00,-74.62374E+00
+678.8000E+00,-74.42278E+00
+679.2000E+00,-74.41224E+00
+679.6000E+00,-74.62549E+00
+680.0000E+00,-74.83874E+00
+680.4000E+00,-75.05199E+00
+680.8000E+00,-75.26523E+00
+681.2000E+00,-75.47848E+00
+681.6000E+00,-75.69173E+00
+682.0000E+00,-75.90498E+00
+682.4000E+00,-76.11823E+00
+682.8000E+00,-76.33147E+00
+683.2000E+00,-76.24323E+00
+683.6000E+00,-76.12982E+00
+684.0000E+00,-76.01641E+00
+684.4000E+00,-75.90300E+00
+684.8000E+00,-75.78960E+00
+685.2000E+00,-75.67619E+00
+685.6000E+00,-75.56278E+00
+686.0000E+00,-75.44937E+00
+686.4000E+00,-75.33596E+00
+686.8000E+00,-75.43118E+00
+687.2000E+00,-75.85793E+00
+687.6000E+00,-76.28469E+00
+688.0000E+00,-76.71144E+00
+688.4000E+00,-77.13819E+00
+688.8000E+00,-77.56494E+00
+689.2000E+00,-77.99169E+00
+689.6000E+00,-78.41845E+00
+690.0000E+00,-78.84520E+00
+690.4000E+00,-79.27195E+00
+690.8000E+00,-79.15286E+00
+691.2000E+00,-78.93705E+00
+691.6000E+00,-78.72124E+00
+692.0000E+00,-78.50543E+00
+692.4000E+00,-78.28962E+00
+692.8000E+00,-78.07382E+00
+693.2000E+00,-77.85801E+00
+693.6000E+00,-77.64220E+00
+694.0000E+00,-77.42639E+00
+694.4000E+00,-77.44116E+00
+694.8000E+00,-77.96264E+00
+695.2000E+00,-78.48411E+00
+695.6000E+00,-79.00558E+00
+696.0000E+00,-79.52705E+00
+696.4000E+00,-80.04852E+00
+696.8000E+00,-80.57000E+00
+697.2000E+00,-81.09147E+00
+697.6000E+00,-81.61294E+00
+698.0000E+00,-82.13441E+00
+698.4000E+00,-81.97568E+00
+698.8000E+00,-81.62061E+00
+699.2000E+00,-81.26554E+00
+699.6000E+00,-80.91047E+00
+700.0000E+00,-80.55540E+00
+700.4000E+00,-80.20032E+00
+700.8000E+00,-79.84525E+00
+701.2000E+00,-79.49018E+00
+701.6000E+00,-79.13511E+00
+702.0000E+00,-78.92691E+00
+702.4000E+00,-79.18573E+00
+702.8000E+00,-79.44455E+00
+703.2000E+00,-79.70336E+00
+703.6000E+00,-79.96218E+00
+704.0000E+00,-80.22099E+00
+704.4000E+00,-80.47981E+00
+704.8000E+00,-80.73863E+00
+705.2000E+00,-80.99744E+00
+705.6000E+00,-81.25626E+00
+706.0000E+00,-81.54475E+00
+706.4000E+00,-81.84580E+00
+706.8000E+00,-82.14686E+00
+707.2000E+00,-82.44792E+00
+707.6000E+00,-82.74897E+00
+708.0000E+00,-83.05003E+00
+708.4000E+00,-83.35108E+00
+708.8000E+00,-83.65214E+00
+709.2000E+00,-83.95320E+00
+709.6000E+00,-84.15792E+00
+710.0000E+00,-83.87786E+00
+710.4000E+00,-83.59779E+00
+710.8000E+00,-83.31773E+00
+711.2000E+00,-83.03766E+00
+711.6000E+00,-82.75760E+00
+712.0000E+00,-82.47754E+00
+712.4000E+00,-82.19747E+00
+712.8000E+00,-81.91741E+00
+713.2000E+00,-81.63734E+00
+713.6000E+00,-81.62813E+00
+714.0000E+00,-81.77866E+00
+714.4000E+00,-81.92919E+00
+714.8000E+00,-82.07972E+00
+715.2000E+00,-82.23025E+00
+715.6000E+00,-82.38077E+00
+716.0000E+00,-82.53130E+00
+716.4000E+00,-82.68183E+00
+716.8000E+00,-82.83236E+00
+717.2000E+00,-82.91780E+00
+717.6000E+00,-82.36305E+00
+718.0000E+00,-81.80829E+00
+718.4000E+00,-81.25354E+00
+718.8000E+00,-80.69879E+00
+719.2000E+00,-80.14404E+00
+719.6000E+00,-79.58929E+00
+720.0000E+00,-79.03453E+00
+720.4000E+00,-78.47978E+00
+720.8000E+00,-77.92503E+00
+721.2000E+00,-77.99348E+00
+721.6000E+00,-78.56052E+00
+722.0000E+00,-79.12756E+00
+722.4000E+00,-79.69460E+00
+722.8000E+00,-80.26164E+00
+723.2000E+00,-80.82868E+00
+723.6000E+00,-81.39572E+00
+724.0000E+00,-81.96276E+00
+724.4000E+00,-82.52980E+00
+724.8000E+00,-83.08521E+00
+725.2000E+00,-83.03350E+00
+725.6000E+00,-82.98179E+00
+726.0000E+00,-82.93007E+00
+726.4000E+00,-82.87836E+00
+726.8000E+00,-82.82665E+00
+727.2000E+00,-82.77494E+00
+727.6000E+00,-82.72323E+00
+728.0000E+00,-82.67151E+00
+728.4000E+00,-82.61980E+00
+728.8000E+00,-83.06258E+00
+729.2000E+00,-84.03666E+00
+729.6000E+00,-85.01074E+00
+730.0000E+00,-85.98482E+00
+730.4000E+00,-86.95890E+00
+730.8000E+00,-87.93298E+00
+731.2000E+00,-88.90706E+00
+731.6000E+00,-89.88114E+00
+732.0000E+00,-90.85522E+00
+732.4000E+00,-91.82930E+00
+732.8000E+00,-91.75189E+00
+733.2000E+00,-91.61365E+00
+733.6000E+00,-91.47541E+00
+734.0000E+00,-91.33717E+00
+734.4000E+00,-91.19893E+00
+734.8000E+00,-91.06069E+00
+735.2000E+00,-90.92245E+00
+735.6000E+00,-90.78421E+00
+736.0000E+00,-90.64597E+00
+736.4000E+00,-90.17836E+00
+736.8000E+00,-89.23398E+00
+737.2000E+00,-88.28959E+00
+737.6000E+00,-87.34521E+00
+738.0000E+00,-86.40083E+00
+738.4000E+00,-85.45644E+00
+738.8000E+00,-84.51206E+00
+739.2000E+00,-83.56767E+00
+739.6000E+00,-82.62329E+00
+740.0000E+00,-81.67891E+00
+740.4000E+00,-82.44459E+00
+740.8000E+00,-83.46167E+00
+741.2000E+00,-84.47876E+00
+741.6000E+00,-85.49585E+00
+742.0000E+00,-86.51294E+00
+742.4000E+00,-87.53003E+00
+742.8000E+00,-88.54711E+00
+743.2000E+00,-89.56420E+00
+743.6000E+00,-90.58129E+00
+744.0000E+00,-90.96797E+00
+744.4000E+00,-90.10371E+00
+744.8000E+00,-89.23946E+00
+745.2000E+00,-88.37520E+00
+745.6000E+00,-87.51095E+00
+746.0000E+00,-86.64669E+00
+746.4000E+00,-85.78243E+00
+746.8000E+00,-84.91818E+00
+747.2000E+00,-84.05392E+00
+747.6000E+00,-83.18967E+00
+748.0000E+00,-83.66407E+00
+748.4000E+00,-84.47661E+00
+748.8000E+00,-85.28916E+00
+749.2000E+00,-86.10170E+00
+749.6000E+00,-86.91424E+00
+750.0000E+00,-87.72679E+00
+750.4000E+00,-88.53933E+00
+750.8000E+00,-89.35188E+00
+751.2000E+00,-90.16442E+00
+751.6000E+00,-90.44932E+00
+752.0000E+00,-89.24484E+00
+752.4000E+00,-88.04036E+00
+752.8000E+00,-86.83588E+00
+753.2000E+00,-85.63140E+00
+753.6000E+00,-84.42692E+00
+754.0000E+00,-83.22244E+00
+754.4000E+00,-82.01796E+00
+754.8000E+00,-80.81348E+00
+755.2000E+00,-79.60900E+00
+755.6000E+00,-79.34550E+00
+756.0000E+00,-79.43920E+00
+756.4000E+00,-79.53290E+00
+756.8000E+00,-79.62659E+00
+757.2000E+00,-79.72029E+00
+757.6000E+00,-79.81398E+00
+758.0000E+00,-79.90768E+00
+758.4000E+00,-80.00138E+00
+758.8000E+00,-80.09507E+00
+759.2000E+00,-80.09876E+00
+759.6000E+00,-79.71400E+00
+760.0000E+00,-79.32923E+00
+760.4000E+00,-78.94446E+00
+760.8000E+00,-78.55969E+00
+761.2000E+00,-78.17492E+00
+761.6000E+00,-77.79016E+00
+762.0000E+00,-77.40539E+00
+762.4000E+00,-77.02062E+00
+762.8000E+00,-76.63585E+00
+763.2000E+00,-76.67430E+00
+763.6000E+00,-76.93926E+00
+764.0000E+00,-77.20422E+00
+764.4000E+00,-77.46918E+00
+764.8000E+00,-77.73414E+00
+765.2000E+00,-77.99910E+00
+765.6000E+00,-78.26406E+00
+766.0000E+00,-78.52902E+00
+766.4000E+00,-78.79398E+00
+766.8000E+00,-79.06392E+00
+767.2000E+00,-79.37240E+00
+767.6000E+00,-79.68088E+00
+768.0000E+00,-79.98936E+00
+768.4000E+00,-80.29784E+00
+768.8000E+00,-80.60632E+00
+769.2000E+00,-80.91480E+00
+769.6000E+00,-81.22328E+00
+770.0000E+00,-81.53176E+00
+770.4000E+00,-81.84024E+00
+770.8000E+00,-81.72178E+00
+771.2000E+00,-81.29144E+00
+771.6000E+00,-80.86110E+00
+772.0000E+00,-80.43077E+00
+772.4000E+00,-80.00043E+00
+772.8000E+00,-79.57010E+00
+773.2000E+00,-79.13976E+00
+773.6000E+00,-78.70942E+00
+774.0000E+00,-78.27909E+00
+774.4000E+00,-77.86777E+00
+774.8000E+00,-77.89977E+00
+775.2000E+00,-77.93177E+00
+775.6000E+00,-77.96377E+00
+776.0000E+00,-77.99577E+00
+776.4000E+00,-78.02777E+00
+776.8000E+00,-78.05977E+00
+777.2000E+00,-78.09177E+00
+777.6000E+00,-78.12377E+00
+778.0000E+00,-78.15577E+00
+778.4000E+00,-78.00428E+00
+778.8000E+00,-77.67251E+00
+779.2000E+00,-77.34073E+00
+779.6000E+00,-77.00896E+00
+780.0000E+00,-76.67718E+00
+780.4000E+00,-76.34540E+00
+780.8000E+00,-76.01363E+00
+781.2000E+00,-75.68185E+00
+781.6000E+00,-75.35008E+00
+782.0000E+00,-75.01830E+00
+782.4000E+00,-75.40962E+00
+782.8000E+00,-75.82510E+00
+783.2000E+00,-76.24059E+00
+783.6000E+00,-76.65608E+00
+784.0000E+00,-77.07157E+00
+784.4000E+00,-77.48706E+00
+784.8000E+00,-77.90254E+00
+785.2000E+00,-78.31803E+00
+785.6000E+00,-78.73352E+00
+786.0000E+00,-78.94824E+00
+786.4000E+00,-78.89781E+00
+786.8000E+00,-78.84738E+00
+787.2000E+00,-78.79694E+00
+787.6000E+00,-78.74651E+00
+788.0000E+00,-78.69608E+00
+788.4000E+00,-78.64565E+00
+788.8000E+00,-78.59522E+00
+789.2000E+00,-78.54478E+00
+789.6000E+00,-78.49435E+00
+790.0000E+00,-78.74928E+00
+790.4000E+00,-79.04035E+00
+790.8000E+00,-79.33142E+00
+791.2000E+00,-79.62250E+00
+791.6000E+00,-79.91357E+00
+792.0000E+00,-80.20464E+00
+792.4000E+00,-80.49571E+00
+792.8000E+00,-80.78678E+00
+793.2000E+00,-81.07786E+00
+793.6000E+00,-81.33937E+00
+794.0000E+00,-81.54776E+00
+794.4000E+00,-81.75614E+00
+794.8000E+00,-81.96453E+00
+795.2000E+00,-82.17291E+00
+795.6000E+00,-82.38129E+00
+796.0000E+00,-82.58968E+00
+796.4000E+00,-82.79806E+00
+796.8000E+00,-83.00645E+00
+797.2000E+00,-83.21483E+00
+797.6000E+00,-83.64780E+00
+798.0000E+00,-84.12985E+00
+798.4000E+00,-84.61190E+00
+798.8000E+00,-85.09395E+00
+799.2000E+00,-85.57600E+00
+799.6000E+00,-86.05804E+00
+800.0000E+00,-86.54009E+00
+800.4000E+00,-87.02214E+00
+800.8000E+00,-87.50419E+00
+801.2000E+00,-87.53143E+00
+801.6000E+00,-86.41169E+00
+802.0000E+00,-85.29194E+00
+802.4000E+00,-84.17220E+00
+802.8000E+00,-83.05245E+00
+803.2000E+00,-81.93271E+00
+803.6000E+00,-80.81297E+00
+804.0000E+00,-79.69322E+00
+804.4000E+00,-78.57348E+00
+804.8000E+00,-77.45373E+00
+805.2000E+00,-77.39924E+00
+805.6000E+00,-77.70516E+00
+806.0000E+00,-78.01108E+00
+806.4000E+00,-78.31700E+00
+806.8000E+00,-78.62292E+00
+807.2000E+00,-78.92884E+00
+807.6000E+00,-79.23476E+00
+808.0000E+00,-79.54068E+00
+808.4000E+00,-79.84660E+00
+808.8000E+00,-80.18753E+00
+809.2000E+00,-80.65985E+00
+809.6000E+00,-81.13217E+00
+810.0000E+00,-81.60449E+00
+810.4000E+00,-82.07681E+00
+810.8000E+00,-82.54913E+00
+811.2000E+00,-83.02145E+00
+811.6000E+00,-83.49377E+00
+812.0000E+00,-83.96609E+00
+812.4000E+00,-84.43841E+00
+812.8000E+00,-84.23276E+00
+813.2000E+00,-83.69874E+00
+813.6000E+00,-83.16473E+00
+814.0000E+00,-82.63071E+00
+814.4000E+00,-82.09670E+00
+814.8000E+00,-81.56268E+00
+815.2000E+00,-81.02866E+00
+815.6000E+00,-80.49465E+00
+816.0000E+00,-79.96063E+00
+816.4000E+00,-79.49453E+00
+816.8000E+00,-79.45639E+00
+817.2000E+00,-79.41824E+00
+817.6000E+00,-79.38010E+00
+818.0000E+00,-79.34196E+00
+818.4000E+00,-79.30381E+00
+818.8000E+00,-79.26567E+00
+819.2000E+00,-79.22752E+00
+819.6000E+00,-79.18938E+00
+820.0000E+00,-79.15124E+00
+820.4000E+00,-79.02044E+00
+820.8000E+00,-78.82792E+00
+821.2000E+00,-78.63541E+00
+821.6000E+00,-78.44290E+00
+822.0000E+00,-78.25039E+00
+822.4000E+00,-78.05788E+00
+822.8000E+00,-77.86536E+00
+823.2000E+00,-77.67285E+00
+823.6000E+00,-77.48034E+00
+824.0000E+00,-77.43663E+00
+824.4000E+00,-79.58831E+00
+824.8000E+00,-81.73999E+00
+825.2000E+00,-83.89167E+00
+825.6000E+00,-86.04335E+00
+826.0000E+00,-88.19503E+00
+826.4000E+00,-90.34671E+00
+826.8000E+00,-92.49839E+00
+827.2000E+00,-94.65007E+00
+827.6000E+00,-96.80175E+00
+828.0000E+00,-96.77705E+00
+828.4000E+00,-94.79689E+00
+828.8000E+00,-92.81673E+00
+829.2000E+00,-90.83657E+00
+829.6000E+00,-88.85641E+00
+830.0000E+00,-86.87625E+00
+830.4000E+00,-84.89609E+00
+830.8000E+00,-82.91593E+00
+831.2000E+00,-80.93577E+00
+831.6000E+00,-78.95561E+00
+832.0000E+00,-78.27913E+00
+832.4000E+00,-77.61584E+00
+832.8000E+00,-76.95254E+00
+833.2000E+00,-76.28925E+00
+833.6000E+00,-75.62595E+00
+834.0000E+00,-74.96265E+00
+834.4000E+00,-74.29936E+00
+834.8000E+00,-73.63606E+00
+835.2000E+00,-72.97277E+00
+835.6000E+00,-72.74644E+00
+836.0000E+00,-73.04724E+00
+836.4000E+00,-73.34804E+00
+836.8000E+00,-73.64884E+00
+837.2000E+00,-73.94964E+00
+837.6000E+00,-74.25044E+00
+838.0000E+00,-74.55124E+00
+838.4000E+00,-74.85204E+00
+838.8000E+00,-75.15284E+00
+839.2000E+00,-75.45364E+00
+839.6000E+00,-76.11835E+00
+840.0000E+00,-76.81620E+00
+840.4000E+00,-77.51406E+00
+840.8000E+00,-78.21192E+00
+841.2000E+00,-78.90977E+00
+841.6000E+00,-79.60763E+00
+842.0000E+00,-80.30548E+00
+842.4000E+00,-81.00334E+00
+842.8000E+00,-81.70120E+00
+843.2000E+00,-81.93036E+00
+843.6000E+00,-81.39404E+00
+844.0000E+00,-80.85772E+00
+844.4000E+00,-80.32140E+00
+844.8000E+00,-79.78508E+00
+845.2000E+00,-79.24876E+00
+845.6000E+00,-78.71244E+00
+846.0000E+00,-78.17612E+00
+846.4000E+00,-77.63980E+00
+846.8000E+00,-77.10348E+00
+847.2000E+00,-76.91332E+00
+847.6000E+00,-76.78763E+00
+848.0000E+00,-76.66193E+00
+848.4000E+00,-76.53624E+00
+848.8000E+00,-76.41054E+00
+849.2000E+00,-76.28484E+00
+849.6000E+00,-76.15915E+00
+850.0000E+00,-76.03345E+00
+850.4000E+00,-75.90776E+00
+850.8000E+00,-75.83937E+00
+851.2000E+00,-75.90081E+00
+851.6000E+00,-75.96225E+00
+852.0000E+00,-76.02369E+00
+852.4000E+00,-76.08513E+00
+852.8000E+00,-76.14657E+00
+853.2000E+00,-76.20801E+00
+853.6000E+00,-76.26945E+00
+854.0000E+00,-76.33089E+00
+854.4000E+00,-76.39233E+00
+854.8000E+00,-76.50815E+00
+855.2000E+00,-76.64024E+00
+855.6000E+00,-76.77234E+00
+856.0000E+00,-76.90443E+00
+856.4000E+00,-77.03653E+00
+856.8000E+00,-77.16863E+00
+857.2000E+00,-77.30072E+00
+857.6000E+00,-77.43282E+00
+858.0000E+00,-77.56491E+00
+858.4000E+00,-77.52759E+00
+858.8000E+00,-76.93187E+00
+859.2000E+00,-76.33616E+00
+859.6000E+00,-75.74045E+00
+860.0000E+00,-75.14474E+00
+860.4000E+00,-74.54903E+00
+860.8000E+00,-73.95331E+00
+861.2000E+00,-73.35760E+00
+861.6000E+00,-72.76189E+00
+862.0000E+00,-72.16618E+00
+862.4000E+00,-71.91401E+00
+862.8000E+00,-71.81187E+00
+863.2000E+00,-71.70972E+00
+863.6000E+00,-71.60758E+00
+864.0000E+00,-71.50543E+00
+864.4000E+00,-71.40329E+00
+864.8000E+00,-71.30115E+00
+865.2000E+00,-71.19900E+00
+865.6000E+00,-71.09686E+00
+866.0000E+00,-71.13610E+00
+866.4000E+00,-71.92151E+00
+866.8000E+00,-72.70692E+00
+867.2000E+00,-73.49233E+00
+867.6000E+00,-74.27774E+00
+868.0000E+00,-75.06314E+00
+868.4000E+00,-75.84855E+00
+868.8000E+00,-76.63396E+00
+869.2000E+00,-77.41937E+00
+869.6000E+00,-78.20478E+00
+870.0000E+00,-78.18183E+00
+870.4000E+00,-77.66881E+00
+870.8000E+00,-77.15579E+00
+871.2000E+00,-76.64276E+00
+871.6000E+00,-76.12974E+00
+872.0000E+00,-75.61671E+00
+872.4000E+00,-75.10369E+00
+872.8000E+00,-74.59067E+00
+873.2000E+00,-74.07764E+00
+873.6000E+00,-73.54823E+00
+874.0000E+00,-72.84423E+00
+874.4000E+00,-72.14023E+00
+874.8000E+00,-71.43623E+00
+875.2000E+00,-70.73223E+00
+875.6000E+00,-70.02823E+00
+876.0000E+00,-69.32423E+00
+876.4000E+00,-68.62023E+00
+876.8000E+00,-67.91623E+00
+877.2000E+00,-67.21223E+00
+877.6000E+00,-66.99964E+00
+878.0000E+00,-67.19061E+00
+878.4000E+00,-67.38159E+00
+878.8000E+00,-67.57256E+00
+879.2000E+00,-67.76354E+00
+879.6000E+00,-67.95452E+00
+880.0000E+00,-68.14549E+00
+880.4000E+00,-68.33647E+00
+880.8000E+00,-68.52744E+00
+881.2000E+00,-68.73142E+00
+881.6000E+00,-69.97686E+00
+882.0000E+00,-71.22230E+00
+882.4000E+00,-72.46774E+00
+882.8000E+00,-73.71318E+00
+883.2000E+00,-74.95862E+00
+883.6000E+00,-76.20406E+00
+884.0000E+00,-77.44950E+00
+884.4000E+00,-78.69494E+00
+884.8000E+00,-79.94038E+00
+885.2000E+00,-80.00655E+00
+885.6000E+00,-78.77237E+00
+886.0000E+00,-77.53820E+00
+886.4000E+00,-76.30402E+00
+886.8000E+00,-75.06985E+00
+887.2000E+00,-73.83567E+00
+887.6000E+00,-72.60149E+00
+888.0000E+00,-71.36732E+00
+888.4000E+00,-70.13314E+00
+888.8000E+00,-68.89897E+00
+889.2000E+00,-68.41707E+00
+889.6000E+00,-67.98417E+00
+890.0000E+00,-67.55127E+00
+890.4000E+00,-67.11838E+00
+890.8000E+00,-66.68548E+00
+891.2000E+00,-66.25259E+00
+891.6000E+00,-65.81969E+00
+892.0000E+00,-65.38679E+00
+892.4000E+00,-64.95390E+00
+892.8000E+00,-64.75261E+00
+893.2000E+00,-64.89571E+00
+893.6000E+00,-65.03882E+00
+894.0000E+00,-65.18192E+00
+894.4000E+00,-65.32503E+00
+894.8000E+00,-65.46813E+00
+895.2000E+00,-65.61123E+00
+895.6000E+00,-65.75434E+00
+896.0000E+00,-65.89744E+00
+896.4000E+00,-66.04055E+00
+896.8000E+00,-67.58772E+00
+897.2000E+00,-69.35335E+00
+897.6000E+00,-71.11898E+00
+898.0000E+00,-72.88461E+00
+898.4000E+00,-74.65024E+00
+898.8000E+00,-76.41588E+00
+899.2000E+00,-78.18151E+00
+899.6000E+00,-79.94714E+00
+900.0000E+00,-81.71277E+00
+900.4000E+00,-82.25960E+00
+900.8000E+00,-80.31630E+00
+901.2000E+00,-78.37301E+00
+901.6000E+00,-76.42971E+00
+902.0000E+00,-74.48642E+00
+902.4000E+00,-72.54312E+00
+902.8000E+00,-70.59982E+00
+903.2000E+00,-68.65653E+00
+903.6000E+00,-66.71323E+00
+904.0000E+00,-64.76994E+00
+904.4000E+00,-64.07073E+00
+904.8000E+00,-63.69850E+00
+905.2000E+00,-63.32628E+00
+905.6000E+00,-62.95405E+00
+906.0000E+00,-62.58183E+00
+906.4000E+00,-62.20961E+00
+906.8000E+00,-61.83738E+00
+907.2000E+00,-61.46516E+00
+907.6000E+00,-61.09293E+00
+908.0000E+00,-60.95342E+00
+908.4000E+00,-61.49332E+00
+908.8000E+00,-62.03323E+00
+909.2000E+00,-62.57313E+00
+909.6000E+00,-63.11303E+00
+910.0000E+00,-63.65294E+00
+910.4000E+00,-64.19284E+00
+910.8000E+00,-64.73275E+00
+911.2000E+00,-65.27265E+00
+911.6000E+00,-65.81255E+00
+912.0000E+00,-66.19062E+00
+912.4000E+00,-66.50524E+00
+912.8000E+00,-66.81987E+00
+913.2000E+00,-67.13449E+00
+913.6000E+00,-67.44912E+00
+914.0000E+00,-67.76374E+00
+914.4000E+00,-68.07836E+00
+914.8000E+00,-68.39299E+00
+915.2000E+00,-68.70761E+00
+915.6000E+00,-68.74984E+00
+916.0000E+00,-67.56482E+00
+916.4000E+00,-66.37979E+00
+916.8000E+00,-65.19477E+00
+917.2000E+00,-64.00974E+00
+917.6000E+00,-62.82472E+00
+918.0000E+00,-61.63970E+00
+918.4000E+00,-60.45467E+00
+918.8000E+00,-59.26965E+00
+919.2000E+00,-58.08462E+00
+919.6000E+00,-57.56839E+00
+920.0000E+00,-57.42043E+00
+920.4000E+00,-57.27246E+00
+920.8000E+00,-57.12449E+00
+921.2000E+00,-56.97652E+00
+921.6000E+00,-56.82855E+00
+922.0000E+00,-56.68059E+00
+922.4000E+00,-56.53262E+00
+922.8000E+00,-56.38465E+00
+923.2000E+00,-56.32351E+00
+923.6000E+00,-56.97836E+00
+924.0000E+00,-57.63321E+00
+924.4000E+00,-58.28805E+00
+924.8000E+00,-58.94290E+00
+925.2000E+00,-59.59775E+00
+925.6000E+00,-60.25260E+00
+926.0000E+00,-60.90745E+00
+926.4000E+00,-61.56229E+00
+926.8000E+00,-62.21714E+00
+927.2000E+00,-62.37580E+00
+927.6000E+00,-62.16230E+00
+928.0000E+00,-61.94880E+00
+928.4000E+00,-61.73529E+00
+928.8000E+00,-61.52179E+00
+929.2000E+00,-61.30828E+00
