x-axis,F1
+310.4000E+00,-72.49839E+00
+310.8000E+00,-72.33020E+00
+311.2000E+00,-72.16200E+00
+311.6000E+00,-71.99381E+00
+312.0000E+00,-71.82562E+00
+312.4000E+00,-71.65743E+00
+312.8000E+00,-71.48924E+00
+313.2000E+00,-71.53937E+00
+313.6000E+00,-71.59236E+00
+314.0000E+00,-71.64535E+00
+314.4000E+00,-71.69834E+00
+314.8000E+00,-71.75133E+00
+315.2000E+00,-71.80433E+00
+315.6000E+00,-71.85732E+00
+316.0000E+00,-71.91031E+00
+316.4000E+00,-71.96330E+00
+316.8000E+00,-72.01629E+00
+317.2000E+00,-72.06929E+00
+317.6000E+00,-72.12228E+00
+318.0000E+00,-72.17527E+00
+318.4000E+00,-72.22826E+00
+318.8000E+00,-72.28125E+00
+319.2000E+00,-72.33425E+00
+319.6000E+00,-72.38724E+00
+320.0000E+00,-72.44023E+00
+320.4000E+00,-72.49322E+00
+320.8000E+00,-72.28942E+00
+321.2000E+00,-72.06132E+00
+321.6000E+00,-71.83323E+00
+322.0000E+00,-71.60513E+00
+322.4000E+00,-71.37704E+00
+322.8000E+00,-71.14894E+00
+323.2000E+00,-70.92084E+00
+323.6000E+00,-70.69275E+00
+324.0000E+00,-70.46465E+00
+324.4000E+00,-70.23656E+00
+324.8000E+00,-70.00846E+00
+325.2000E+00,-69.78036E+00
+325.6000E+00,-69.55227E+00
+326.0000E+00,-69.32417E+00
+326.4000E+00,-69.09608E+00
+326.8000E+00,-68.86798E+00
+327.2000E+00,-68.63988E+00
+327.6000E+00,-68.41179E+00
+328.0000E+00,-68.18369E+00
+328.4000E+00,-68.29378E+00
+328.8000E+00,-68.46825E+00
+329.2000E+00,-68.64271E+00
+329.6000E+00,-68.81717E+00
+330.0000E+00,-68.99164E+00
+330.4000E+00,-69.16610E+00
+330.8000E+00,-69.34057E+00
+331.2000E+00,-69.51503E+00
+331.6000E+00,-69.68949E+00
+332.0000E+00,-69.86396E+00
+332.4000E+00,-70.03842E+00
+332.8000E+00,-70.21289E+00
+333.2000E+00,-70.38735E+00
+333.6000E+00,-70.56181E+00
+334.0000E+00,-70.73628E+00
+334.4000E+00,-70.91074E+00
+334.8000E+00,-71.08521E+00
+335.2000E+00,-71.25967E+00
+335.6000E+00,-71.43413E+00
+336.0000E+00,-71.44267E+00
+336.4000E+00,-71.40068E+00
+336.8000E+00,-71.35870E+00
+337.2000E+00,-71.31672E+00
+337.6000E+00,-71.27473E+00
+338.0000E+00,-71.23275E+00
+338.4000E+00,-71.19076E+00
+338.8000E+00,-71.14878E+00
+339.2000E+00,-71.10680E+00
+339.6000E+00,-71.06481E+00
+340.0000E+00,-71.02283E+00
+340.4000E+00,-70.98084E+00
+340.8000E+00,-70.93886E+00
+341.2000E+00,-70.89688E+00
+341.6000E+00,-70.85489E+00
+342.0000E+00,-70.81291E+00
+342.4000E+00,-70.77092E+00
+342.8000E+00,-70.72894E+00
+343.2000E+00,-70.68696E+00
+343.6000E+00,-71.10099E+00
+344.0000E+00,-71.71692E+00
+344.4000E+00,-72.33286E+00
+344.8000E+00,-72.94879E+00
+345.2000E+00,-73.56473E+00
+345.6000E+00,-74.18067E+00
+346.0000E+00,-74.79660E+00
+346.4000E+00,-75.41254E+00
+346.8000E+00,-76.02847E+00
+347.2000E+00,-76.64441E+00
+347.6000E+00,-77.26035E+00
+348.0000E+00,-77.87628E+00
+348.4000E+00,-78.49222E+00
+348.8000E+00,-79.10815E+00
+349.2000E+00,-79.72409E+00
+349.6000E+00,-80.34003E+00
+350.0000E+00,-80.95596E+00
+350.4000E+00,-81.57190E+00
+350.8000E+00,-82.18783E+00
+351.2000E+00,-82.07529E+00
+351.6000E+00,-81.51554E+00
+352.0000E+00,-80.95580E+00
+352.4000E+00,-80.39605E+00
+352.8000E+00,-79.83631E+00
+353.2000E+00,-79.27657E+00
+353.6000E+00,-78.71682E+00
+354.0000E+00,-78.15708E+00
+354.4000E+00,-77.59733E+00
+354.8000E+00,-77.03759E+00
+355.2000E+00,-76.47785E+00
+355.6000E+00,-75.91810E+00
+356.0000E+00,-75.35836E+00
+356.4000E+00,-74.79861E+00
+356.8000E+00,-74.23887E+00
+357.2000E+00,-73.67913E+00
+357.6000E+00,-73.11938E+00
+358.0000E+00,-72.55964E+00
+358.4000E+00,-71.99989E+00
+358.8000E+00,-71.70237E+00
+359.2000E+00,-71.62275E+00
+359.6000E+00,-71.54314E+00
+360.0000E+00,-71.46352E+00
+360.4000E+00,-71.38390E+00
+360.8000E+00,-71.30429E+00
+361.2000E+00,-71.22467E+00
+361.6000E+00,-71.14506E+00
+362.0000E+00,-71.06544E+00
+362.4000E+00,-70.98582E+00
+362.8000E+00,-70.90621E+00
+363.2000E+00,-70.82659E+00
+363.6000E+00,-70.74698E+00
+364.0000E+00,-70.66736E+00
+364.4000E+00,-70.58774E+00
+364.8000E+00,-70.50813E+00
+365.2000E+00,-70.42851E+00
+365.6000E+00,-70.34890E+00
+366.0000E+00,-70.26928E+00
+366.4000E+00,-70.18331E+00
+366.8000E+00,-70.09026E+00
+367.2000E+00,-69.99720E+00
+367.6000E+00,-69.90414E+00
+368.0000E+00,-69.81109E+00
+368.4000E+00,-69.71803E+00
+368.8000E+00,-69.62498E+00
+369.2000E+00,-69.53192E+00
+369.6000E+00,-69.43886E+00
+370.0000E+00,-69.34581E+00
+370.4000E+00,-69.25275E+00
+370.8000E+00,-69.15970E+00
+371.2000E+00,-69.06664E+00
+371.6000E+00,-68.97358E+00
+372.0000E+00,-68.88053E+00
+372.4000E+00,-68.78747E+00
+372.8000E+00,-68.69442E+00
+373.2000E+00,-68.60136E+00
+373.6000E+00,-68.50830E+00
+374.0000E+00,-68.42879E+00
+374.4000E+00,-68.36965E+00
+374.8000E+00,-68.31052E+00
+375.2000E+00,-68.25138E+00
+375.6000E+00,-68.19224E+00
+376.0000E+00,-68.13311E+00
+376.4000E+00,-68.07397E+00
+376.8000E+00,-68.01484E+00
+377.2000E+00,-67.95570E+00
+377.6000E+00,-67.89656E+00
+378.0000E+00,-67.83743E+00
+378.4000E+00,-67.77829E+00
+378.8000E+00,-67.71916E+00
+379.2000E+00,-67.66002E+00
+379.6000E+00,-67.60088E+00
+380.0000E+00,-67.54175E+00
+380.4000E+00,-67.48261E+00
+380.8000E+00,-67.42348E+00
+381.2000E+00,-67.36434E+00
+381.6000E+00,-67.36519E+00
+382.0000E+00,-67.49025E+00
+382.4000E+00,-67.61530E+00
+382.8000E+00,-67.74036E+00
+383.2000E+00,-67.86542E+00
+383.6000E+00,-67.99047E+00
+384.0000E+00,-68.11553E+00
+384.4000E+00,-68.24058E+00
+384.8000E+00,-68.36564E+00
+385.2000E+00,-68.49070E+00
+385.6000E+00,-68.61575E+00
+386.0000E+00,-68.74081E+00
+386.4000E+00,-68.86586E+00
+386.8000E+00,-68.99092E+00
+387.2000E+00,-69.11598E+00
+387.6000E+00,-69.24103E+00
+388.0000E+00,-69.36609E+00
+388.4000E+00,-69.49114E+00
+388.8000E+00,-69.61620E+00
+389.2000E+00,-69.74300E+00
+389.6000E+00,-69.87497E+00
+390.0000E+00,-70.00693E+00
+390.4000E+00,-70.13890E+00
+390.8000E+00,-70.27087E+00
+391.2000E+00,-70.40284E+00
+391.6000E+00,-70.53481E+00
+392.0000E+00,-70.66677E+00
+392.4000E+00,-70.79874E+00
+392.8000E+00,-70.93071E+00
+393.2000E+00,-71.06268E+00
+393.6000E+00,-71.19465E+00
+394.0000E+00,-71.32661E+00
+394.4000E+00,-71.45858E+00
+394.8000E+00,-71.59055E+00
+395.2000E+00,-71.72252E+00
+395.6000E+00,-71.85449E+00
+396.0000E+00,-71.98645E+00
+396.4000E+00,-72.11842E+00
+396.8000E+00,-72.21590E+00
+397.2000E+00,-72.15484E+00
+397.6000E+00,-72.09378E+00
+398.0000E+00,-72.03273E+00
+398.4000E+00,-71.97167E+00
+398.8000E+00,-71.91062E+00
+399.2000E+00,-71.84956E+00
+399.6000E+00,-71.78850E+00
+400.0000E+00,-71.72745E+00
+400.4000E+00,-71.66639E+00
+400.8000E+00,-71.60534E+00
+401.2000E+00,-71.54428E+00
+401.6000E+00,-71.48322E+00
+402.0000E+00,-71.42217E+00
+402.4000E+00,-71.36111E+00
+402.8000E+00,-71.30006E+00
+403.2000E+00,-71.23900E+00
+403.6000E+00,-71.17794E+00
+404.0000E+00,-71.11689E+00
+404.4000E+00,-71.11097E+00
+404.8000E+00,-71.57395E+00
+405.2000E+00,-72.03692E+00
+405.6000E+00,-72.49990E+00
+406.0000E+00,-72.96288E+00
+406.4000E+00,-73.42585E+00
+406.8000E+00,-73.88883E+00
+407.2000E+00,-74.35180E+00
+407.6000E+00,-74.81478E+00
+408.0000E+00,-75.27776E+00
+408.4000E+00,-75.74073E+00
+408.8000E+00,-76.20371E+00
+409.2000E+00,-76.66668E+00
+409.6000E+00,-77.12966E+00
+410.0000E+00,-77.59264E+00
+410.4000E+00,-78.05561E+00
+410.8000E+00,-78.51859E+00
+411.2000E+00,-78.98156E+00
+411.6000E+00,-79.44454E+00
+412.0000E+00,-79.87854E+00
+412.4000E+00,-79.42849E+00
+412.8000E+00,-78.97844E+00
+413.2000E+00,-78.52839E+00
+413.6000E+00,-78.07835E+00
+414.0000E+00,-77.62830E+00
+414.4000E+00,-77.17825E+00
+414.8000E+00,-76.72820E+00
+415.2000E+00,-76.27815E+00
+415.6000E+00,-75.82811E+00
+416.0000E+00,-75.37806E+00
+416.4000E+00,-74.92801E+00
+416.8000E+00,-74.47796E+00
+417.2000E+00,-74.02791E+00
+417.6000E+00,-73.57787E+00
+418.0000E+00,-73.12782E+00
+418.4000E+00,-72.67777E+00
+418.8000E+00,-72.22772E+00
+419.2000E+00,-71.77767E+00
+419.6000E+00,-71.32763E+00
+420.0000E+00,-72.44255E+00
+420.4000E+00,-73.62565E+00
+420.8000E+00,-74.80876E+00
+421.2000E+00,-75.99186E+00
+421.6000E+00,-77.17497E+00
+422.0000E+00,-78.35807E+00
+422.4000E+00,-79.54117E+00
+422.8000E+00,-80.72428E+00
+423.2000E+00,-81.90738E+00
+423.6000E+00,-83.09049E+00
+424.0000E+00,-84.27359E+00
+424.4000E+00,-85.45669E+00
+424.8000E+00,-86.63980E+00
+425.2000E+00,-87.82290E+00
+425.6000E+00,-89.00601E+00
+426.0000E+00,-90.18911E+00
+426.4000E+00,-91.37221E+00
+426.8000E+00,-92.55532E+00
+427.2000E+00,-93.73842E+00
+427.6000E+00,-92.99435E+00
+428.0000E+00,-91.99928E+00
+428.4000E+00,-91.00421E+00
+428.8000E+00,-90.00913E+00
+429.2000E+00,-89.01406E+00
+429.6000E+00,-88.01899E+00
+430.0000E+00,-87.02392E+00
+430.4000E+00,-86.02885E+00
+430.8000E+00,-85.03377E+00
+431.2000E+00,-84.03870E+00
+431.6000E+00,-83.04363E+00
+432.0000E+00,-82.04856E+00
+432.4000E+00,-81.05349E+00
+432.8000E+00,-80.05841E+00
+433.2000E+00,-79.06334E+00
+433.6000E+00,-78.06827E+00
+434.0000E+00,-77.07320E+00
+434.4000E+00,-76.07813E+00
+434.8000E+00,-75.08305E+00
+435.2000E+00,-75.41095E+00
+435.6000E+00,-76.04660E+00
+436.0000E+00,-76.68225E+00
+436.4000E+00,-77.31790E+00
+436.8000E+00,-77.95354E+00
+437.2000E+00,-78.58919E+00
+437.6000E+00,-79.22484E+00
+438.0000E+00,-79.86049E+00
+438.4000E+00,-80.49614E+00
+438.8000E+00,-81.13178E+00
+439.2000E+00,-81.76743E+00
+439.6000E+00,-82.40308E+00
+440.0000E+00,-83.03873E+00
+440.4000E+00,-83.67438E+00
+440.8000E+00,-84.31002E+00
+441.2000E+00,-84.94567E+00
+441.6000E+00,-85.58132E+00
+442.0000E+00,-86.21697E+00
+442.4000E+00,-86.85262E+00
+442.8000E+00,-86.44936E+00
+443.2000E+00,-85.67688E+00
+443.6000E+00,-84.90440E+00
+444.0000E+00,-84.13192E+00
+444.4000E+00,-83.35944E+00
+444.8000E+00,-82.58696E+00
+445.2000E+00,-81.81448E+00
+445.6000E+00,-81.04200E+00
+446.0000E+00,-80.26952E+00
+446.4000E+00,-79.49704E+00
+446.8000E+00,-78.72456E+00
+447.2000E+00,-77.95208E+00
+447.6000E+00,-77.17960E+00
+448.0000E+00,-76.40712E+00
+448.4000E+00,-75.63464E+00
+448.8000E+00,-74.86216E+00
+449.2000E+00,-74.08968E+00
+449.6000E+00,-73.31720E+00
+450.0000E+00,-72.54472E+00
+450.4000E+00,-72.74618E+00
+450.8000E+00,-73.43982E+00
+451.2000E+00,-74.13345E+00
+451.6000E+00,-74.82708E+00
+452.0000E+00,-75.52071E+00
+452.4000E+00,-76.21434E+00
+452.8000E+00,-76.90798E+00
+453.2000E+00,-77.60161E+00
+453.6000E+00,-78.29524E+00
+454.0000E+00,-78.98887E+00
+454.4000E+00,-79.68250E+00
+454.8000E+00,-80.37614E+00
+455.2000E+00,-81.06977E+00
+455.6000E+00,-81.76340E+00
+456.0000E+00,-82.45703E+00
+456.4000E+00,-83.15066E+00
+456.8000E+00,-83.84430E+00
+457.2000E+00,-84.53793E+00
+457.6000E+00,-85.23156E+00
+458.0000E+00,-85.28699E+00
+458.4000E+00,-84.90043E+00
+458.8000E+00,-84.51387E+00
+459.2000E+00,-84.12731E+00
+459.6000E+00,-83.74075E+00
+460.0000E+00,-83.35419E+00
+460.4000E+00,-82.96763E+00
+460.8000E+00,-82.58107E+00
+461.2000E+00,-82.19451E+00
+461.6000E+00,-81.80795E+00
+462.0000E+00,-81.42139E+00
+462.4000E+00,-81.03483E+00
+462.8000E+00,-80.64827E+00
+463.2000E+00,-80.26171E+00
+463.6000E+00,-79.87515E+00
+464.0000E+00,-79.48859E+00
+464.4000E+00,-79.10203E+00
+464.8000E+00,-78.71547E+00
+465.2000E+00,-78.32891E+00
+465.6000E+00,-78.40800E+00
+466.0000E+00,-78.92154E+00
+466.4000E+00,-79.43508E+00
+466.8000E+00,-79.94861E+00
+467.2000E+00,-80.46215E+00
+467.6000E+00,-80.97568E+00
+468.0000E+00,-81.48922E+00
+468.4000E+00,-82.00276E+00
+468.8000E+00,-82.51629E+00
+469.2000E+00,-83.02983E+00
+469.6000E+00,-83.54336E+00
+470.0000E+00,-84.05690E+00
+470.4000E+00,-84.57044E+00
+470.8000E+00,-85.08397E+00
+471.2000E+00,-85.59751E+00
+471.6000E+00,-86.11104E+00
+472.0000E+00,-86.62458E+00
+472.4000E+00,-87.13812E+00
+472.8000E+00,-87.65165E+00
+473.2000E+00,-87.56048E+00
+473.6000E+00,-86.71158E+00
+474.0000E+00,-85.86268E+00
+474.4000E+00,-85.01379E+00
+474.8000E+00,-84.16489E+00
+475.2000E+00,-83.31600E+00
+475.6000E+00,-82.46710E+00
+476.0000E+00,-81.61820E+00
+476.4000E+00,-80.76931E+00
+476.8000E+00,-79.92041E+00
+477.2000E+00,-79.07152E+00
+477.6000E+00,-78.22262E+00
+478.0000E+00,-77.37372E+00
+478.4000E+00,-76.52483E+00
+478.8000E+00,-75.67593E+00
+479.2000E+00,-74.82704E+00
+479.6000E+00,-73.97814E+00
+480.0000E+00,-73.12924E+00
+480.4000E+00,-72.28035E+00
+480.8000E+00,-71.70930E+00
+481.2000E+00,-71.61061E+00
+481.6000E+00,-71.51192E+00
+482.0000E+00,-71.41324E+00
+482.4000E+00,-71.31455E+00
+482.8000E+00,-71.21586E+00
+483.2000E+00,-71.11717E+00
+483.6000E+00,-71.01848E+00
+484.0000E+00,-70.91980E+00
+484.4000E+00,-70.82111E+00
+484.8000E+00,-70.72242E+00
+485.2000E+00,-70.62373E+00
+485.6000E+00,-70.52504E+00
+486.0000E+00,-70.42636E+00
+486.4000E+00,-70.32767E+00
+486.8000E+00,-70.22898E+00
+487.2000E+00,-70.13029E+00
+487.6000E+00,-70.03160E+00
+488.0000E+00,-69.93292E+00
+488.4000E+00,-69.83077E+00
+488.8000E+00,-69.72043E+00
+489.2000E+00,-69.61010E+00
+489.6000E+00,-69.49976E+00
+490.0000E+00,-69.38943E+00
+490.4000E+00,-69.27909E+00
+490.8000E+00,-69.16875E+00
+491.2000E+00,-69.05842E+00
+491.6000E+00,-68.94808E+00
+492.0000E+00,-68.83775E+00
+492.4000E+00,-68.72741E+00
+492.8000E+00,-68.61707E+00
+493.2000E+00,-68.50674E+00
+493.6000E+00,-68.39640E+00
+494.0000E+00,-68.28607E+00
+494.4000E+00,-68.17573E+00
+494.8000E+00,-68.06539E+00
+495.2000E+00,-67.95506E+00
+495.6000E+00,-67.84472E+00
+496.0000E+00,-67.77127E+00
+496.4000E+00,-67.82606E+00
+496.8000E+00,-67.88084E+00
+497.2000E+00,-67.93562E+00
+497.6000E+00,-67.99041E+00
+498.0000E+00,-68.04519E+00
+498.4000E+00,-68.09998E+00
+498.8000E+00,-68.15476E+00
+499.2000E+00,-68.20954E+00
+499.6000E+00,-68.26433E+00
+500.0000E+00,-68.31911E+00
+500.4000E+00,-68.37390E+00
+500.8000E+00,-68.42868E+00
+501.2000E+00,-68.48346E+00
+501.6000E+00,-68.53825E+00
+502.0000E+00,-68.59303E+00
+502.4000E+00,-68.64782E+00
+502.8000E+00,-68.70260E+00
+503.2000E+00,-68.75738E+00
+503.6000E+00,-68.79703E+00
+504.0000E+00,-68.75082E+00
+504.4000E+00,-68.70461E+00
+504.8000E+00,-68.65840E+00
+505.2000E+00,-68.61220E+00
+505.6000E+00,-68.56599E+00
+506.0000E+00,-68.51978E+00
+506.4000E+00,-68.47357E+00
+506.8000E+00,-68.42736E+00
+507.2000E+00,-68.38116E+00
+507.6000E+00,-68.33495E+00
+508.0000E+00,-68.28874E+00
+508.4000E+00,-68.24253E+00
+508.8000E+00,-68.19632E+00
+509.2000E+00,-68.15012E+00
+509.6000E+00,-68.10391E+00
+510.0000E+00,-68.05770E+00
+510.4000E+00,-68.01149E+00
+510.8000E+00,-67.96528E+00
+511.2000E+00,-67.92968E+00
+511.6000E+00,-68.02222E+00
+512.0000E+00,-68.11477E+00
+512.4000E+00,-68.20731E+00
+512.8000E+00,-68.29986E+00
+513.2000E+00,-68.39240E+00
+513.6000E+00,-68.48494E+00
+514.0000E+00,-68.57749E+00
+514.4000E+00,-68.67003E+00
+514.8000E+00,-68.76258E+00
+515.2000E+00,-68.85512E+00
+515.6000E+00,-68.94766E+00
+516.0000E+00,-69.04021E+00
+516.4000E+00,-69.13275E+00
+516.8000E+00,-69.22530E+00
+517.2000E+00,-69.31784E+00
+517.6000E+00,-69.41038E+00
+518.0000E+00,-69.50293E+00
+518.4000E+00,-69.59547E+00
+518.8000E+00,-69.68744E+00
+519.2000E+00,-69.58196E+00
+519.6000E+00,-69.47649E+00
+520.0000E+00,-69.37102E+00
+520.4000E+00,-69.26555E+00
+520.8000E+00,-69.16008E+00
+521.2000E+00,-69.05460E+00
+521.6000E+00,-68.94913E+00
+522.0000E+00,-68.84366E+00
+522.4000E+00,-68.73819E+00
+522.8000E+00,-68.63272E+00
+523.2000E+00,-68.52724E+00
+523.6000E+00,-68.42177E+00
+524.0000E+00,-68.31630E+00
+524.4000E+00,-68.21083E+00
+524.8000E+00,-68.10536E+00
+525.2000E+00,-67.99988E+00
+525.6000E+00,-67.89441E+00
+526.0000E+00,-67.78894E+00
+526.4000E+00,-67.68347E+00
+526.8000E+00,-67.98772E+00
+527.2000E+00,-68.32308E+00
+527.6000E+00,-68.65844E+00
+528.0000E+00,-68.99380E+00
+528.4000E+00,-69.32916E+00
+528.8000E+00,-69.66452E+00
+529.2000E+00,-69.99988E+00
+529.6000E+00,-70.33524E+00
+530.0000E+00,-70.67060E+00
+530.4000E+00,-71.00596E+00
+530.8000E+00,-71.34132E+00
+531.2000E+00,-71.67668E+00
+531.6000E+00,-72.01204E+00
+532.0000E+00,-72.34740E+00
+532.4000E+00,-72.68276E+00
+532.8000E+00,-73.01812E+00
+533.2000E+00,-73.35348E+00
+533.6000E+00,-73.68884E+00
+534.0000E+00,-74.02420E+00
+534.4000E+00,-74.10582E+00
+534.8000E+00,-74.14473E+00
+535.2000E+00,-74.18364E+00
+535.6000E+00,-74.22255E+00
+536.0000E+00,-74.26146E+00
+536.4000E+00,-74.30038E+00
+536.8000E+00,-74.33929E+00
+537.2000E+00,-74.37820E+00
+537.6000E+00,-74.41711E+00
+538.0000E+00,-74.45602E+00
+538.4000E+00,-74.49494E+00
+538.8000E+00,-74.53385E+00
+539.2000E+00,-74.57276E+00
+539.6000E+00,-74.61167E+00
+540.0000E+00,-74.65058E+00
+540.4000E+00,-74.68950E+00
+540.8000E+00,-74.72841E+00
+541.2000E+00,-74.76732E+00
+541.6000E+00,-74.80623E+00
+542.0000E+00,-74.96323E+00
+542.4000E+00,-75.15305E+00
+542.8000E+00,-75.34288E+00
+543.2000E+00,-75.53270E+00
+543.6000E+00,-75.72252E+00
+544.0000E+00,-75.91235E+00
+544.4000E+00,-76.10217E+00
+544.8000E+00,-76.29200E+00
+545.2000E+00,-76.48182E+00
+545.6000E+00,-76.67164E+00
+546.0000E+00,-76.86147E+00
+546.4000E+00,-77.05129E+00
+546.8000E+00,-77.24112E+00
+547.2000E+00,-77.43094E+00
+547.6000E+00,-77.62076E+00
+548.0000E+00,-77.81059E+00
+548.4000E+00,-78.00041E+00
+548.8000E+00,-78.19024E+00
+549.2000E+00,-78.38006E+00
+549.6000E+00,-78.66082E+00
+550.0000E+00,-78.97890E+00
+550.4000E+00,-79.29698E+00
+550.8000E+00,-79.61506E+00
+551.2000E+00,-79.93314E+00
+551.6000E+00,-80.25122E+00
+552.0000E+00,-80.56930E+00
+552.4000E+00,-80.88738E+00
+552.8000E+00,-81.20546E+00
+553.2000E+00,-81.52354E+00
+553.6000E+00,-81.84162E+00
+554.0000E+00,-82.15970E+00
+554.4000E+00,-82.47778E+00
+554.8000E+00,-82.79586E+00
+555.2000E+00,-83.11394E+00
+555.6000E+00,-83.43202E+00
+556.0000E+00,-83.75010E+00
+556.4000E+00,-84.06818E+00
+556.8000E+00,-84.38626E+00
+557.2000E+00,-84.08149E+00
+557.6000E+00,-83.41947E+00
+558.0000E+00,-82.75746E+00
+558.4000E+00,-82.09544E+00
+558.8000E+00,-81.43342E+00
+559.2000E+00,-80.77141E+00
+559.6000E+00,-80.10939E+00
+560.0000E+00,-79.44738E+00
+560.4000E+00,-78.78536E+00
+560.8000E+00,-78.12334E+00
+561.2000E+00,-77.46133E+00
+561.6000E+00,-76.79931E+00
+562.0000E+00,-76.13730E+00
+562.4000E+00,-75.47528E+00
+562.8000E+00,-74.81326E+00
+563.2000E+00,-74.15125E+00
+563.6000E+00,-73.48923E+00
+564.0000E+00,-72.82722E+00
+564.4000E+00,-72.16520E+00
+564.8000E+00,-71.91121E+00
+565.2000E+00,-71.97521E+00
+565.6000E+00,-72.03921E+00
+566.0000E+00,-72.10321E+00
+566.4000E+00,-72.16721E+00
+566.8000E+00,-72.23121E+00
+567.2000E+00,-72.29521E+00
+567.6000E+00,-72.35921E+00
+568.0000E+00,-72.42321E+00
+568.4000E+00,-72.48721E+00
+568.8000E+00,-72.55121E+00
+569.2000E+00,-72.61521E+00
+569.6000E+00,-72.67921E+00
+570.0000E+00,-72.74321E+00
+570.4000E+00,-72.80721E+00
+570.8000E+00,-72.87121E+00
+571.2000E+00,-72.93521E+00
+571.6000E+00,-72.99921E+00
+572.0000E+00,-73.06321E+00
+572.4000E+00,-73.00503E+00
+572.8000E+00,-72.81891E+00
+573.2000E+00,-72.63280E+00
+573.6000E+00,-72.44669E+00
+574.0000E+00,-72.26058E+00
+574.4000E+00,-72.07447E+00
+574.8000E+00,-71.88835E+00
+575.2000E+00,-71.70224E+00
+575.6000E+00,-71.51613E+00
+576.0000E+00,-71.33002E+00
+576.4000E+00,-71.14391E+00
+576.8000E+00,-70.95779E+00
+577.2000E+00,-70.77168E+00
+577.6000E+00,-70.58557E+00
+578.0000E+00,-70.39946E+00
+578.4000E+00,-70.21335E+00
+578.8000E+00,-70.02723E+00
+579.2000E+00,-69.84112E+00
+579.6000E+00,-69.65501E+00
+580.0000E+00,-69.60240E+00
+580.4000E+00,-69.73795E+00
+580.8000E+00,-69.87351E+00
+581.2000E+00,-70.00906E+00
+581.6000E+00,-70.14461E+00
+582.0000E+00,-70.28016E+00
+582.4000E+00,-70.41571E+00
+582.8000E+00,-70.55127E+00
+583.2000E+00,-70.68682E+00
+583.6000E+00,-70.82237E+00
+584.0000E+00,-70.95792E+00
+584.4000E+00,-71.09347E+00
+584.8000E+00,-71.22903E+00
+585.2000E+00,-71.36458E+00
+585.6000E+00,-71.50013E+00
+586.0000E+00,-71.63568E+00
+586.4000E+00,-71.77123E+00
+586.8000E+00,-71.90679E+00
+587.2000E+00,-72.04234E+00
+587.6000E+00,-72.07056E+00
+588.0000E+00,-71.89187E+00
+588.4000E+00,-71.71318E+00
+588.8000E+00,-71.53450E+00
+589.2000E+00,-71.35581E+00
+589.6000E+00,-71.17712E+00
+590.0000E+00,-70.99843E+00
+590.4000E+00,-70.81974E+00
+590.8000E+00,-70.64106E+00
+591.2000E+00,-70.46237E+00
+591.6000E+00,-70.28368E+00
+592.0000E+00,-70.10499E+00
+592.4000E+00,-69.92630E+00
+592.8000E+00,-69.74762E+00
+593.2000E+00,-69.56893E+00
+593.6000E+00,-69.39024E+00
+594.0000E+00,-69.21155E+00
+594.4000E+00,-69.03286E+00
+594.8000E+00,-68.85418E+00
+595.2000E+00,-68.87080E+00
+595.6000E+00,-69.42068E+00
+596.0000E+00,-69.97057E+00
+596.4000E+00,-70.52046E+00
+596.8000E+00,-71.07035E+00
+597.2000E+00,-71.62024E+00
+597.6000E+00,-72.17012E+00
+598.0000E+00,-72.72001E+00
+598.4000E+00,-73.26990E+00
+598.8000E+00,-73.81979E+00
+599.2000E+00,-74.36968E+00
+599.6000E+00,-74.91956E+00
+600.0000E+00,-75.46945E+00
+600.4000E+00,-76.01934E+00
+600.8000E+00,-76.56923E+00
+601.2000E+00,-77.11912E+00
+601.6000E+00,-77.66900E+00
+602.0000E+00,-78.21889E+00
+602.4000E+00,-78.76878E+00
+602.8000E+00,-79.20350E+00
+603.2000E+00,-79.16152E+00
+603.6000E+00,-79.11953E+00
+604.0000E+00,-79.07755E+00
+604.4000E+00,-79.03556E+00
+604.8000E+00,-78.99358E+00
+605.2000E+00,-78.95160E+00
+605.6000E+00,-78.90961E+00
+606.0000E+00,-78.86763E+00
+606.4000E+00,-78.82564E+00
+606.8000E+00,-78.78366E+00
+607.2000E+00,-78.74168E+00
+607.6000E+00,-78.69969E+00
+608.0000E+00,-78.65771E+00
+608.4000E+00,-78.61572E+00
+608.8000E+00,-78.57374E+00
+609.2000E+00,-78.53176E+00
+609.6000E+00,-78.48977E+00
+610.0000E+00,-78.44779E+00
+610.4000E+00,-78.43463E+00
+610.8000E+00,-78.63073E+00
+611.2000E+00,-78.82683E+00
+611.6000E+00,-79.02292E+00
+612.0000E+00,-79.21902E+00
+612.4000E+00,-79.41511E+00
+612.8000E+00,-79.61121E+00
+613.2000E+00,-79.80731E+00
+613.6000E+00,-80.00340E+00
+614.0000E+00,-80.19950E+00
+614.4000E+00,-80.39559E+00
+614.8000E+00,-80.59169E+00
+615.2000E+00,-80.78779E+00
+615.6000E+00,-80.98388E+00
+616.0000E+00,-81.17998E+00
+616.4000E+00,-81.37607E+00
+616.8000E+00,-81.57217E+00
+617.2000E+00,-81.76827E+00
+617.6000E+00,-81.96436E+00
+618.0000E+00,-82.12527E+00
+618.4000E+00,-81.58216E+00
+618.8000E+00,-81.03906E+00
+619.2000E+00,-80.49596E+00
+619.6000E+00,-79.95285E+00
+620.0000E+00,-79.40975E+00
+620.4000E+00,-78.86664E+00
+620.8000E+00,-78.32354E+00
